Nome struttura	Email	URL HotelsDrop	Cellulare
Oasi Iblea Affittacamere Bed and Breakfast Casa Vacanze Hotel Ragusa	anto.ct78@virgilio.it	https://www.hotelsdrop.com/hotel/oasi-iblea-affittacamere-bed-and-breakfast-casa-buscemi	+39 338 377 9754
Sud Est B&B	info@sudestbb.com	https://www.hotelsdrop.com/hotel/sud-est-b-b-buscemi	+39 368 330 9000
ALBA MARINA B&B	info@albamarina.info	https://www.hotelsdrop.com/hotel/alba-marina-b-b-buseto-palizzolo	+39 347 527 4124
B&B Castiglione Custonaci	info@bbcastiglione-custonaci.it	https://www.hotelsdrop.com/hotel/b-b-castiglione-custonaci-buseto-palizzolo	+39 328 842 5369
B&B La Dimora di Pepè	info@ladimoradipepe.it	https://www.hotelsdrop.com/hotel/b-b-la-dimora-di-pepe-buseto-palizzolo	+39 366 131 0372
B&B U Puzzu Ranne	info@bedandbreakfastbuseto.com	https://www.hotelsdrop.com/hotel/b-b-u-puzzu-ranne-buseto-palizzolo	+39 339 646 5081
Baglio Minaudo	info@bagliominaudo.it	https://www.hotelsdrop.com/hotel/baglio-minaudo-buseto-palizzolo	+39 347 413 1802
Baglio Pocoroba	info@pocoroba.it	https://www.hotelsdrop.com/hotel/baglio-pocoroba-buseto-palizzolo	+39 338 113 9150
MANZIL Country House (La locanda del Viandante)	info@manzil.it	https://www.hotelsdrop.com/hotel/manzil-country-house-la-locanda-del-viandante-buseto-palizzolo	+39 388 828 8801
BaBuHaus Bed & Breakfast	info@babuhaus.eu	https://www.hotelsdrop.com/hotel/babuhaus-bed-breakfast-bussero	+39 348 304 3874
Le stanze di Mina	mina.ferrante@gmail.com	https://www.hotelsdrop.com/hotel/le-stanze-di-mina-bussero	+39 347 590 2946
Bed & Breakfast Il Trovatore Busseto	bbiltrovatore@gmail.com	https://www.hotelsdrop.com/hotel/bed-breakfast-il-trovatore-busseto-busseto	+39 333 455 6893
Hotel La Voglia	albergolavoglia@gmail.com	https://www.hotelsdrop.com/hotel/hotel-la-voglia-busseto	+39 375 725 0235
La Corte del Mulino	info@lacortedelmulino.it	https://www.hotelsdrop.com/hotel/la-corte-del-mulino-busseto	+39 346 493 3712
Locanda del Lupo	info@locandadellupo.it	https://www.hotelsdrop.com/hotel/locanda-del-lupo-busseto	+39 338 310 4428
The Green House	davidemusini@gmail.com	https://www.hotelsdrop.com/hotel/the-green-house-busseto	+39 366 459 1099
B&B Tirino	info@bebtirino.it	https://www.hotelsdrop.com/hotel/b-b-tirino-bussi-sul-tirino	+39 339 328 3643
Baron's Estate/Tenuta del Barone	user@domain.com	https://www.hotelsdrop.com/hotel/baron-s-estate-tenuta-del-barone-bussi-sul-tirino	+39 328 972 6093
B&B Milù	bbmilu@tiscali.it	https://www.hotelsdrop.com/hotel/b-b-milu-bussolengo	+39 340 098 8768
Casa Citella "Alloggio Turistico" - 37012 Bussolengo Verona	info@casacitella.it	https://www.hotelsdrop.com/hotel/casa-citella-alloggio-turistico-37012-bussolengo-bussolengo	+39 348 299 6343
Del Falco Agricamp	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	https://www.hotelsdrop.com/hotel/del-falco-agricamp-bussolengo	+39 345 131 7031
Hotel Krystal	info@hotelkrystal.com	https://www.hotelsdrop.com/hotel/hotel-krystal-bussolengo	+39 392 091 6496
Alba Camere	albacamerechiomonte@gmail.com	https://www.hotelsdrop.com/hotel/alba-camere-bussoleno	+39 329 876 5889
Residence Madamin	info@valchisone.com	https://www.hotelsdrop.com/hotel/residence-madamin-bussoleno	+39 351 351 7507
B&B SouthItaly	bbsoutitaly@gmail.com	https://www.hotelsdrop.com/hotel/b-b-southitaly-busto-arsizio	+39 348 246 8847
Bed&Breakfast Milano Malpensa	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	https://www.hotelsdrop.com/hotel/bed-breakfast-milano-malpensa-busto-arsizio	+39 346 216 7476
De Piante Guest House	info@depianteditore.it	https://www.hotelsdrop.com/hotel/de-piante-guest-house-busto-arsizio	+39 375 573 8494
Location Lory S.N.C Bed And Breakfast Busto Arsizio	info@locationlory.it	https://www.hotelsdrop.com/hotel/location-lory-s-n-c-bed-and-breakfast-busto-arsi-busto-arsizio	+39 333 766 7255
bed and breakfast Orchidea	info@bborchidea.com	https://www.hotelsdrop.com/hotel/bed-and-breakfast-orchidea-busto-garolfo	+39 338 502 6913
Affittacamere Il Cortile	bebilcortile@gmail.com	https://www.hotelsdrop.com/hotel/affittacamere-il-cortile-butera	+39 339 634 3004
Agriturismo ALPA Mazzarino	agriturismoalpa@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-alpa-mazzarino-butera	+39 324 056 9074
B&B La colonna Dorica	info@beblacolonnadorica.it	https://www.hotelsdrop.com/hotel/b-b-la-colonna-dorica-butera	+39 349 674 2929
B&B Villa Sara Falconara	villasarafalconarareservations@gmail.com	https://www.hotelsdrop.com/hotel/b-b-villa-sara-falconara-butera	+39 328 681 3720
R&B Il Principe	info@bb-ilprincipe.it	https://www.hotelsdrop.com/hotel/r-b-il-principe-butera	+39 338 666 1053
Affittacamere Casa Vacanze “VILLA GIOVANNA”	info@guesthouselucca.it	https://www.hotelsdrop.com/hotel/affittacamere-casa-vacanze-villa-giovanna-buti	+39 334 760 2493
Agriturismo Cima alla Serra - Agriturismo con piscina Pisa	info@agriturismocimaallaserra.com	https://www.hotelsdrop.com/hotel/agriturismo-cima-alla-serra-agriturismo-con-pisc-buti	+39 346 675 2655
Agriturismo San Bastiano	poderesanbastiano@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-san-bastiano-buti	+39 329 569 9856
L'artè	info@latorrettabeb.it	https://www.hotelsdrop.com/hotel/l-arte-buti	+39 393 108 2678
Pietra d'Acqua	pietradacqua@gmail.com	https://www.hotelsdrop.com/hotel/pietra-d-acqua-buti	+39 338 205 5308
B&B Villa Verona Bike	info@bbvillaveronabike.it	https://www.hotelsdrop.com/hotel/b-b-villa-verona-bike-buttapietra	+39 349 746 6106
Gabrielli Rooms & Apartments	gabriellirooms@gmail.com	https://www.hotelsdrop.com/hotel/gabrielli-rooms-apartments-buttapietra	+39 340 621 2214
Rosta Residence Ranverso	info@rostaresidence.it	https://www.hotelsdrop.com/hotel/rosta-residence-ranverso-buttigliera-alta	+39 347 239 0120
B&B Bricco dei Ciliegi	informazioni@briccodeiciliegi.com	https://www.hotelsdrop.com/hotel/b-b-bricco-dei-ciliegi-buttigliera-d-asti	+39 340 245 0634
Cascina Barosca	cascinabarosca@libero.it	https://www.hotelsdrop.com/hotel/cascina-barosca-buttigliera-d-asti	+39 366 465 6733
La valle incantata B&B e Home Restaurant	info@beblavalleincantata.it	https://www.hotelsdrop.com/hotel/la-valle-incantata-b-b-e-home-restaurant-buttigliera-d-asti	+39 328 423 9303
Lusi è in Collina	friends@lusincollina.com	https://www.hotelsdrop.com/hotel/lusi-e-in-collina-buttigliera-d-asti	+39 346 319 2994
Relais Conac 1888 - Luxury B&B - Adults Only	info@conac.it	https://www.hotelsdrop.com/hotel/relais-conac-1888-luxury-b-b-adults-only-buttigliera-d-asti	+39 327 824 0697
Agriturismo Meridiano	info@agriturismomeridiano.it	https://www.hotelsdrop.com/hotel/agriturismo-meridiano-buttrio	+39 346 974 3974
Al Palazzetto	info@alpalazzetto.it	https://www.hotelsdrop.com/hotel/al-palazzetto-buttrio	+39 351 587 0606
Le Camere dell'Albero Bianco | Affittacamere con uso cucina e piscina a Manzano	lecameredellalberobianco@gmail.com	https://www.hotelsdrop.com/hotel/le-camere-dell-albero-bianco-affittacamere-con-u-buttrio	+39 379 257 2789
Abbamele	abbamelecabras@gmail.com	https://www.hotelsdrop.com/hotel/abbamele-cabras	+39 352 040 0402
Agriturismo S'incant'e Sinis	sincantesinis@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-s-incant-e-sinis-abbasanta	+39 366 295 1365
Alice Bed and Breakfast	info@bb-alice.it	https://www.hotelsdrop.com/hotel/alice-bed-and-breakfast-cabras	+39 347 077 6106
Domo La Laguna	info@domolalaguna.com	https://www.hotelsdrop.com/hotel/domo-la-laguna-cabras	+39 347 702 7648
Il Tuo Relax	info@iltuorelax.it	https://www.hotelsdrop.com/hotel/il-tuo-relax-cabras	+39 347 636 3881
La Terrazza	info@bebcameraconvista.com	https://www.hotelsdrop.com/hotel/la-terrazza-cabras	+39 329 613 6190
Palazzo Ma.Ri.lu.	palazzomarilu2023@gmail.com	https://www.hotelsdrop.com/hotel/palazzo-ma-ri-lu-cabras	+39 347 340 1436
Villa Calcasacco casa vacanza	villacalcasacco@gmail.com	https://www.hotelsdrop.com/hotel/villa-calcasacco-casa-vacanza-caccamo	+39 347 600 3798
Grancia del Vurdoj	info@granciadelvurdoj.it	https://www.hotelsdrop.com/hotel/grancia-del-vurdoj-caccuri	+39 340 662 0089
Agriturismo Aquila Nera	info@agriturismoaquilanera.it	https://www.hotelsdrop.com/hotel/agriturismo-aquila-nera-cadelbosco-di-sopra	+39 329 722 4889
Agriturismo Il Salice	loredanatesta.ilsalice@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-il-salice-cadelbosco-di-sopra	+39 349 646 2169
IL CASALE Bed & Breakfast	ilcasaleinemilia@gmail.com	https://www.hotelsdrop.com/hotel/il-casale-bed-breakfast-cadelbosco-di-sopra	+39 349 669 2676
Master Hotel	utente@dominio.com	https://www.hotelsdrop.com/hotel/master-hotel-cadelbosco-di-sopra	+39 320 271 9843
Albergo Palazzo Lodron Bertelli	%20info@palazzolodronbertelli.it	https://www.hotelsdrop.com/hotel/albergo-palazzo-lodron-bertelli-caderzone-terme	+39 335 875 4925
GreenRose Guest House	info@greenroselake.com	https://www.hotelsdrop.com/hotel/greenrose-guest-house-cadrezzate-con-osmate	+39 328 602 6405
Tenuta Aquasole, Hotel e Ristorante nella natura, Sale Meeting e Centro Congressi Aziendali a Mercallo	info@aquasole.it	https://www.hotelsdrop.com/hotel/tenuta-aquasole-hotel-e-ristorante-nella-natura-cadrezzate-con-osmate	+39 348 870 0986
Floating Dream	asdfloatingdream@gmail.com	https://www.hotelsdrop.com/hotel/floating-dream-cafasse	+39 353 471 0686
Il Mondo in Valle di Simonetti Monica	info@gabrielelamberto.com	https://www.hotelsdrop.com/hotel/il-mondo-in-valle-di-simonetti-monica-cafasse	+39 347 152 6380
Locanda Severino	info@locandaseverino.com	https://www.hotelsdrop.com/hotel/locanda-severino-caggiano	+39 351 941 9247
Agriturismo Cardella	info@agriturismocardella.it	https://www.hotelsdrop.com/hotel/agriturismo-cardella-cagli	+39 338 969 6150
San Pietro Fuori le Mura B&B	sanpietrofuorilemura@gmail.com%20	https://www.hotelsdrop.com/hotel/san-pietro-fuori-le-mura-b-b-cagli	+39 331 462 2077
Serendipity, Boutique Country House	info@serendipitycantiano.it	https://www.hotelsdrop.com/hotel/serendipity-boutique-country-house-cagli	+39 353 442 6492
A View On Cagliari | Bed&Breakfast Centro Cagliari	info@aviewoncagliari.com	https://www.hotelsdrop.com/hotel/a-view-on-cagliari-bed-breakfast-centro-cagliari-cagliari	+39 348 064 0767
Almarì Bed and Breakfast	almari.domo@gmail.com	https://www.hotelsdrop.com/hotel/almari-bed-and-breakfast-cagliari	+39 340 664 6821
Bed & Breakfast Mareya	info@mareya.it	https://www.hotelsdrop.com/hotel/bed-breakfast-mareya-cagliari	+39 340 085 2615
Cagliari Old Town B&B	cagliarioldtown@gmail.com	https://www.hotelsdrop.com/hotel/cagliari-old-town-b-b-cagliari	+39 391 437 7977
Il Cagliarese B&B	info@ilcagliarese.com	https://www.hotelsdrop.com/hotel/il-cagliarese-b-b-cagliari	+39 339 654 4083
Sa mama 'e su sole - Bed and breakfast	info@samamaesusole.it	https://www.hotelsdrop.com/hotel/sa-mama-e-su-sole-bed-and-breakfast-cagliari	+39 335 839 9303
Agriturismo La Canestra - cucina tipica, fattoria didattica, camere	lacanestra@libero.it	https://www.hotelsdrop.com/hotel/agriturismo-la-canestra-cucina-tipica-fattoria-d-cagnano-amiterno	+39 340 388 9340
Camere Santa Lucia	support@centralstay.eu	https://www.hotelsdrop.com/hotel/camere-santa-lucia-cagnano-varano	+39 333 725 3795
B&b I Greci	info@igreci.it	https://www.hotelsdrop.com/hotel/b-b-i-greci-caianello	+39 389 926 8039
B&B Casa Aulivo	casaaulivo12@gmail.com	https://www.hotelsdrop.com/hotel/b-b-casa-aulivo-caiazzo	+39 335 736 4190
Hotel Caserta Antica	info@hotelcaserta-antica.it	https://www.hotelsdrop.com/hotel/hotel-caserta-antica-caiazzo	+39 393 223 5196
Mandevilla Home	info@mandevillahome.it	https://www.hotelsdrop.com/hotel/mandevilla-home-caiazzo	+39 338 795 9702
Agriturismo Tischlerhof	info@tischlerhof.it	https://www.hotelsdrop.com/hotel/agriturismo-tischlerhof-caines-kuens	+39 328 196 6788
Agriturismo B&B Caffè e Vino	info@agricaffevino.com	https://www.hotelsdrop.com/hotel/agriturismo-b-b-caffe-e-vino-caiolo	+39 371 539 2387
Balibà Ride & Relax	info@bbcastione.it	https://www.hotelsdrop.com/hotel/baliba-ride-relax-caiolo	+39 340 961 1448
Bed and Breakfast CARUNEI	silvia.faldarini@alice.it	https://www.hotelsdrop.com/hotel/bed-and-breakfast-carunei-caiolo	+39 333 793 5591
Residenza Sassella	info@residenzasassella.it	https://www.hotelsdrop.com/hotel/residenza-sassella-caiolo	+39 375 849 5643
Valtellina Mon Amour	info@valtellinamonamour.it	https://www.hotelsdrop.com/hotel/valtellina-mon-amour-caiolo	+39 346 123 2044
B&B La Canonica	beb.lacanonica@gmail.com	https://www.hotelsdrop.com/hotel/b-b-la-canonica-cairate	+39 351 823 3914
Color House Malpensa B&B	info@bbplanner.com	https://www.hotelsdrop.com/hotel/color-house-malpensa-b-b-cairate	+39 389 990 4995
La Corte B&B	info@lacorteb-b.com	https://www.hotelsdrop.com/hotel/la-corte-b-b-cairate	+39 347 503 0231
Ca'Brichella	info@cabrichella.it	https://www.hotelsdrop.com/hotel/ca-brichella-cairo-montenotte	+39 347 292 3920
Cascina del Vai	agricascinadelvai@libero.it	https://www.hotelsdrop.com/hotel/cascina-del-vai-cairo-montenotte	+39 338 139 0269
La Celestina (Nuova Gestione)	info@oconnellstreetpub.com	https://www.hotelsdrop.com/hotel/la-celestina-nuova-gestione-cairo-montenotte	+39 338 685 0913
Altamu' B&B Acerra AFFITTACAMERE	altamubeb@gmail.com	https://www.hotelsdrop.com/hotel/altamu-b-b-acerra-affittacamere-caivano	+39 350 543 8801
B&B CUBE FRATTAMAGGIORE	contatto@esempio.it	https://www.hotelsdrop.com/hotel/b-b-cube-frattamaggiore-caivano	+39 392 105 6891
Bnb Villa Lendi	ahpx1g4a_r@o069nkdzusqixpi7eql3c5etvl.ckyoby	https://www.hotelsdrop.com/hotel/bnb-villa-lendi-caivano	+39 366 979 8644
L'Aranceto B&B	laranceto@hotmail.it	https://www.hotelsdrop.com/hotel/l-aranceto-b-b-caivano	+39 340 911 1148
Bed and Breakfast "La Casa di Mimma"	info@lacasadimimma.it	https://www.hotelsdrop.com/hotel/bed-and-breakfast-la-casa-di-mimma-calabritto	+39 348 238 2633
Tartufo Hotel	info@tartufohotel.it	https://www.hotelsdrop.com/hotel/tartufo-hotel-calabritto	+39 338 968 1980
Tenuta San Felice B&B	info@tenutasanfelice.it	https://www.hotelsdrop.com/hotel/tenuta-san-felice-b-b-calabritto	+39 339 284 6352
B&B SognoInCadore	http://info@sognoincadore.it	https://www.hotelsdrop.com/hotel/b-b-sognoincadore-calalzo-di-cadore	+39 340 261 5176
C'era una volta un re	info@ceraunavoltaunre.net	https://www.hotelsdrop.com/hotel/c-era-una-volta-un-re-calalzo-di-cadore	+39 347 281 0061
Le Stue - locazione turistica	support@centralstay.eu	https://www.hotelsdrop.com/hotel/le-stue-locazione-turistica-calalzo-di-cadore	+39 333 747 6885
Rifugio Pietro Galassi al Monte Antelao - Rifugio Cai	info@rifugiogalassi.it	https://www.hotelsdrop.com/hotel/rifugio-pietro-galassi-al-monte-antelao-rifugio-calalzo-di-cadore	+39 340 121 4300
Che Piasi	denyzunino@gmail.com	https://www.hotelsdrop.com/hotel/che-piasi-calamandrana	+39 329 277 0614
La Martinella Bio	info@martinellabio.it	https://www.hotelsdrop.com/hotel/la-martinella-bio-calamandrana	+39 334 641 8098
Tenuta Miranda	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	https://www.hotelsdrop.com/hotel/tenuta-miranda-calamandrana	+39 351 463 5708
Agriturismo Tenute Piazza	tenutapiazza@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-tenute-piazza-calamonaci	+39 339 440 9061
La Finestra sul Cortile CIN IT084041C1KQOWMJBT	info@lafinestrasulcortilebb.it	https://www.hotelsdrop.com/hotel/la-finestra-sul-cortile-cin-it084041c1kqowmjbt-calamonaci	+39 380 525 4236
Affittacamere Gallurà	contatto@esempio.it	https://www.hotelsdrop.com/hotel/affittacamere-gallura-calangianus	+39 328 802 8172
Agriturismo La Cerra Tempio Pausania	info@agriturismolacerra.it	https://www.hotelsdrop.com/hotel/agriturismo-la-cerra-tempio-pausania-calangianus	+39 347 560 6462
B&B Sole e Luna	info@bbsoleluna.com	https://www.hotelsdrop.com/hotel/b-b-sole-e-luna-calangianus	+39 392 298 7276
La Vecchia Posta B&b	llavecchiaposta@gmail.com	https://www.hotelsdrop.com/hotel/la-vecchia-posta-b-b-calangianus	+39 340 491 8131
Tenuta Paltusa	info@paltusa.it	https://www.hotelsdrop.com/hotel/tenuta-paltusa-calangianus	+39 388 645 0955
Around the World	aroundtheworldbb@gmail.com	https://www.hotelsdrop.com/hotel/around-the-world-calanna	+39 379 355 2567
Bed e breakfast New Zarà Villa San Giovanni	newzaravilla@hotmail.com	https://www.hotelsdrop.com/hotel/bed-e-breakfast-new-zara-villa-san-giovanni-calanna	+39 376 092 9055
Hotel Le Sirene - Scilla (RC)	info@hotellesirenescilla.com	https://www.hotelsdrop.com/hotel/hotel-le-sirene-scilla-rc-calanna	+39 348 791 6895
Agriturismo In Valle Sul Fiume	alessandro.angela@libero.it	https://www.hotelsdrop.com/hotel/agriturismo-in-valle-sul-fiume-calasca-castiglione	+39 347 873 1873
Dimora del Duomo	info@pgdesignennait.wpcomstaging.com	https://www.hotelsdrop.com/hotel/dimora-del-duomo-calascibetta	+39 335 633 9797
Dimora Storica suiteinncentro	info@aziendeitalia.com	https://www.hotelsdrop.com/hotel/dimora-storica-suiteinncentro-calascibetta	+39 331 206 0341
Una Casa al Belvedere	unacasaalbelvedere@virgilio.it	https://www.hotelsdrop.com/hotel/una-casa-al-belvedere-calascibetta	+39 320 285 9201
B&B Acca' Lascio	info@gransassoski.it	https://www.hotelsdrop.com/hotel/b-b-acca-lascio-calascio	+39 328 082 8539
Destasù Bed & Wellness	info@destasu.it	https://www.hotelsdrop.com/hotel/destasu-bed-wellness-calascio	+39 338 350 4027
Palazzo Diamante	zippirita@gmail.com	https://www.hotelsdrop.com/hotel/palazzo-diamante-calascio	+39 340 222 5652
B&B Villa Acquamarina	info.villa.acquamarina@gmail.com	https://www.hotelsdrop.com/hotel/b-b-villa-acquamarina-calasetta	+39 349 701 2383
Calasetta Residence	info@calasettaresidence.com	https://www.hotelsdrop.com/hotel/calasetta-residence-calasetta	+39 327 827 9187
I Tre Schen - Albergo Rurale	info@itreschen.com	https://www.hotelsdrop.com/hotel/i-tre-schen-albergo-rurale-calasetta	+39 350 922 9285
Oasi Blu	info@oasiblucalasetta.it	https://www.hotelsdrop.com/hotel/oasi-blu-calasetta	+39 328 485 0668
Arcobaleno dell'Etna	arcobalenodelletna@gmail.com	https://www.hotelsdrop.com/hotel/arcobaleno-dell-etna-calatabiano	+39 320 729 8047
B&B Domus Candida	info@domuscandida.com	https://www.hotelsdrop.com/hotel/b-b-domus-candida-calatabiano	+39 329 272 4753
B&B Villa Magnolia Taormina	villamagnolia@virgilio.it	https://www.hotelsdrop.com/hotel/b-b-villa-magnolia-taormina-calatabiano	+39 329 678 7758
I TRE CUORI	stracuzzisara@gmail.com	https://www.hotelsdrop.com/hotel/i-tre-cuori-calatabiano	+39 389 072 1482
Marty Luxury B&B	gdarrigo@hotmail.com	https://www.hotelsdrop.com/hotel/marty-luxury-b-b-calatabiano	+39 338 716 7979
Minissale Farmhouse	info@minissalefarmhouse.it	https://www.hotelsdrop.com/hotel/minissale-farmhouse-calatabiano	+39 328 027 3029
PARADISE SICILY ROOMS LICENZA:IT087010C25WIUB6FL	paradisesicilyrooms@hotmail.com	https://www.hotelsdrop.com/hotel/paradise-sicily-rooms-licenza-it087010c25wiub6fl-calatabiano	+39 346 943 0269
Agriturismo L' Olivo	agriturismoolivo@libero.it	https://www.hotelsdrop.com/hotel/agriturismo-l-olivo-calatafimi-segesta	+39 345 614 4393
La Suite di Segesta	info@lasuitedisegesta.com	https://www.hotelsdrop.com/hotel/la-suite-di-segesta-calatafimi-segesta	+39 333 764 3969
Tenute Margana	marganasas07@gmail.com	https://www.hotelsdrop.com/hotel/tenute-margana-calatafimi-segesta	+39 338 329 3872
Agriturismo "I Tre Tigli" - Ristorante - Pizzeria - Eventi - Camere	info@agriturismoitretigli.it	https://www.hotelsdrop.com/hotel/agriturismo-i-tre-tigli-ristorante-pizzeria-even-calcata	+39 333 703 9179
Agriturismo Cavalieri	info@agriturismocavalieri.it	https://www.hotelsdrop.com/hotel/agriturismo-cavalieri-calcata	+39 328 303 5637
Agriturismo Il cielo in terra	ilcielointerra@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-il-cielo-in-terra-calcata	+39 388 790 5337
La Casa sui Tetti	support@centralstay.eu	https://www.hotelsdrop.com/hotel/la-casa-sui-tetti-calcata	+39 339 275 0526
A un passo dal lago	info@aunpassodallago.com	https://www.hotelsdrop.com/hotel/a-un-passo-dal-lago-calceranica-al-lago	+39 351 451 4519
B&B Casa sul Lago	casasullago.trentino@gmail.com	https://www.hotelsdrop.com/hotel/b-b-casa-sul-lago-calceranica-al-lago	+39 345 344 9898
Agriturismo Al Palazzaccio	info@alpalazzaccio.com	https://www.hotelsdrop.com/hotel/agriturismo-al-palazzaccio-calci	+39 338 312 9540
Azienda Agricola Podere del Pari srl	info@poderedelpari.it	https://www.hotelsdrop.com/hotel/azienda-agricola-podere-del-pari-srl-calci	+39 338 310 0210
