outreach_priority,city_name,nome,phone,website,indirizzo,google_maps_url,hotelsdrop_url,slug,seo_indexable
high,Collesano,Casena Mongerrati,0921 995880,https://www.casenamongerrati.it/,90016 Mongerrati PA,https://maps.google.com/?cid=1108210908882349230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casena-mongerrati-collesano,casena-mongerrati-collesano,true
high,Collesano,Piano Torre Park Hotel,0921 662671,https://piano-torre-park-hotel.italiabella.top/,"Contrada Piano Torre, 90010 Isnello PA",https://maps.google.com/?cid=17732027481328752144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/piano-torre-park-hotel-collesano,piano-torre-park-hotel-collesano,true
high,Comiso,Antares,327 566 9890,https://www.bella-sicilia.it/antares/,"Via Imbriani, 10, 97013 Comiso RG",https://maps.google.com/?cid=1077821263683549740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/antares-comiso,antares-comiso,true
high,Comiso,Hotel Poggio Del Sole,0932 668521,http://www.poggiodelsolehotel.it/,"SP25, Km 5,7, 97100 Ragusa RG",https://maps.google.com/?cid=15243242101784628938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-poggio-del-sole-comiso,hotel-poggio-del-sole-comiso,true
high,Comiso,Thomas'home Comiso,333 165 0714,http://comiso.com.es/,"Via Spallanzani, 66, 97013 Comiso RG",https://maps.google.com/?cid=4587197186350427187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/thomas-home-comiso-comiso,thomas-home-comiso-comiso,true
high,Comitini,A Due Passi Dal Centro Sweet rooms,388 797 0921,http://a-due-passi-dal-centro.com.es/,"Via II Ortolani, 4, 92100 Agrigento AG",https://maps.google.com/?cid=16900437357812443883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/a-due-passi-dal-centro-sweet-rooms-comitini,a-due-passi-dal-centro-sweet-rooms-comitini,true
high,Comitini,B&B Holiday Home Zolfare,338 621 3633,https://admin.booking.com/hotel/hoteladmin/extranet_ng/manage/home.html?hotel_id=5047068&lang=it&hotel_account_id=2684904&ses=1b35bd7063f2fc9b34f12f6b71c19f56,"Via Vittorio Emanuele II, 90, 92020 Comitini AG",https://maps.google.com/?cid=15774265064959999815&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-holiday-home-zolfare-comitini,b-b-holiday-home-zolfare-comitini,true
high,Comitini,B&B Le vie d'arte,324 547 8856,http://www.leviedarte.it/,"Via Neve, 2, 92100 Agrigento AG",https://maps.google.com/?cid=2249136604442351929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-le-vie-d-arte-comitini,b-b-le-vie-d-arte-comitini,true
high,Comitini,B&B My Home,339 244 0589,https://timothylovestotravel.com/b-amp-b-my-home-agrigento-italy,"Via Imera, 280, 92100 Agrigento AG",https://maps.google.com/?cid=15734219703687344340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-my-home-comitini,b-b-my-home-comitini,true
high,Comitini,Casa di Luca,0922 605888,https://www.booking.com/hotel/it/casa-di-luca-agrigento.it.html?aid=334359,"Via Barone Lamberto Montaperto, 3, 92100 Agrigento AG",https://maps.google.com/?cid=9847294650162163757&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-di-luca-comitini,casa-di-luca-comitini,true
high,Comitini,Cortile Baronello,329 603 3967,https://www.bella-sicilia.it/cortile-baronello/,"Cortile Baronello, 15, 92100 Agrigento AG",https://maps.google.com/?cid=17294686713020106354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/cortile-baronello-comitini,cortile-baronello-comitini,true
high,Comitini,Dimora Fraula Casa Vacanze,340 798 1792,https://www.booking.com/hotel/it/dimora-fraula-guest-house.it.html?aid=334359,"Via S. Leonardo, 8, 92100 Agrigento AG",https://maps.google.com/?cid=11889145842107608906&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/dimora-fraula-casa-vacanze-comitini,dimora-fraula-casa-vacanze-comitini,true
high,Comitini,Guest House Artemide,380 781 7139,http://guest-house-artemide.italianeisole.it/,"Via Gioeni, 57, 92100 Agrigento AG",https://maps.google.com/?cid=1874005966542812107&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/guest-house-artemide-comitini,guest-house-artemide-comitini,true
high,Como,Alessia’s Place,+39 393 944 6811,http://www.alessiasplace.com/,"Via Giuseppe Garibaldi, 24, 22100 Como CO, Italia",https://maps.google.com/?cid=10781736116412931539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/alessia-s-place-como,alessia-s-place-como,true
high,Como,B&B Convento Sant'Antonio,+39 335 205 720,https://conventosantantonio.it/en,"Via Rezzonico, 23, 22100 Como CO, Italia",https://maps.google.com/?cid=14407959862002621577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-convento-sant-antonio-como,b-b-convento-sant-antonio-como,true
high,Como,B&B HOTEL Como Camerlata,+39 02 8969 1509,https://www.hotel-bb.com/it/hotel/como-camerlata?utm_source=googlemaps&utm_medium=fichehotel&utm_campaign=yext,"Via Pasquale Paoli, 21, 22100 Como CO, Italia",https://maps.google.com/?cid=6433973141993775521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-hotel-como-camerlata-como,b-b-hotel-como-camerlata-como,true
high,Como,B&B La Canarina,+39 031 301913,http://www.bed-and-breakfast-como.it/,"Via Alessandro Manzoni, 22, 22100 Como CO, Italia",https://maps.google.com/?cid=16460519688940363783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-la-canarina-como,b-b-la-canarina-como,true
high,Como,B&B Vista Lago,+39 331 221 9001,https://www.bbvistalago.it/,"Via Massardi Francesco, 28, 22100 Como CO, Italia",https://maps.google.com/?cid=3685308900923271345&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-vista-lago-como,b-b-vista-lago-como,true
high,Como,Como 3 B&B,+39 333 666 8336,https://como3bandb.top/,"Via Tettamanti Battista, 14, 22100 Como CO, Italia",https://maps.google.com/?cid=10405077373724363217&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/como-3-b-b-como,como-3-b-b-como,true
high,Como,In Riva Al Lago,+39 031 302333,http://www.inrivaallago.com/,"Via Benedetto e Antonio Maria Crespi, 4, 22100 Como CO, Italia",https://maps.google.com/?cid=11978846706520844445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/in-riva-al-lago-como,in-riva-al-lago-como,true
high,Como,The Convo Como Lake,+39 375 804 8752,https://hotels.cloudbeds.com/reservation/5DhQ1a,"Via Coloniola, 8/10, 22100 Como CO, Italia",https://maps.google.com/?cid=5317031830093729340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/the-convo-como-lake-como,the-convo-como-lake-como,true
high,Condr�,B&B Lecce Mon Amour,344 594 2672,http://www.leccemonamour.com/,"Via Giuseppe Mantovano, 8, 73100 Lecce LE",https://maps.google.com/?cid=15378442895693129032&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-lecce-mon-amour-condr,b-b-lecce-mon-amour-condr,true
high,Condr�,B&B Mamma Splendora,346 512 3674,https://www.mammasplendora.it/,"Via Guglielmotto D'Otranto, 19, 73100 Lecce LE",https://maps.google.com/?cid=16942412996850902730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-mamma-splendora-condr,b-b-mamma-splendora-condr,true
high,Condr�,B&B SALento Garden di Manno Stefano,333 386 9000,http://dimoresalento-garden.com.es/,"Via Vittorio Tondi, 2, 73100 Lecce LE",https://maps.google.com/?cid=1825303895785242063&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-salento-garden-di-manno-stefano-condr,b-b-salento-garden-di-manno-stefano-condr,true
high,Contessa Entellina,La Regina di Adrano,338 205 4646,http://www.lareginadiadrano.it/,"Contrada Adragna, 92017 Sambuca di Sicilia AG",https://maps.google.com/?cid=11068910845319975844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-regina-di-adrano-contessa-entellina,la-regina-di-adrano-contessa-entellina,true
high,Corleone,Bed & Breakfast e Casa Vacanza Corleone | Cuor di Leone,377 397 6119,https://www.cuordileonecasavacanza.it/,"Via S. Aldisio, 107, 90034 Corleone PA",https://maps.google.com/?cid=12711706491700227839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/bed-breakfast-e-casa-vacanza-corleone-cuor-di-le-corleone,bed-breakfast-e-casa-vacanza-corleone-cuor-di-le-corleone,true
high,Cortina d'Ampezzo,B&B HOTEL Passo Tre Croci Cortina,+39 0436 199 6180,https://www.hotel-bb.com/it/hotel/passo-tre-croci-cortina?utm_source=googlemaps&utm_medium=fichehotel&utm_campaign=yext,"SR48, 32043 Cortina d'Ampezzo BL, Italia",https://maps.google.com/?cid=15286287336974361731&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-hotel-passo-tre-croci-cortina-cortina-d-ampezzo,b-b-hotel-passo-tre-croci-cortina-cortina-d-ampezzo,true
high,Cortina d'Ampezzo,Bed and Breakfast Monte Rite,+39 0435 489002,https://www.bed-and-breakfast.it/it/veneto/bb-monte-rite-vodo-di-cadore/27449,"Via Nazionale, 34, 32040 Vodo di Cadore BL, Italia",https://maps.google.com/?cid=7534333201216332063&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/bed-and-breakfast-monte-rite-cortina-d-ampezzo,bed-and-breakfast-monte-rite-cortina-d-ampezzo,true
high,Cortina d'Ampezzo,CasaZavi,+39 329 793 9686,http://www.casazavi.it/,"Via Luigi Zuppani, 4, 32100 Belluno BL, Italia",https://maps.google.com/?cid=9875231352810575240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casazavi-cortina-d-ampezzo,casazavi-cortina-d-ampezzo,true
high,Cortina d'Ampezzo,Eight Cortina,+39 0436 3221,https://cortina.eighthotels.it/,"Corso Italia, 207, 32043 Cortina d'Ampezzo BL, Italia",https://maps.google.com/?cid=2946967093510949542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/eight-cortina-cortina-d-ampezzo,eight-cortina-cortina-d-ampezzo,true
high,Cortina d'Ampezzo,Hotel Capannina,+39 0436 868317,https://www.capanninacortina.it/,"Via dello Stadio, 11, 32043 Cortina d'Ampezzo BL, Italia",https://maps.google.com/?cid=15549845032090490206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-capannina-cortina-d-ampezzo,hotel-capannina-cortina-d-ampezzo,true
high,Cortina d'Ampezzo,Radisson Residences Savoia Palace Cortina d’Ampezzo,+39 0436 025000,https://www.radissonhotels.com/en-us/hotels/radisson-residence-savoia-palace?cid=a:se+b:gmb+c:emea+i:local+e:rad+d:cese+h:ITCORRES,"Via Roma, 37, 32043 Cortina d'Ampezzo BL, Italia",https://maps.google.com/?cid=2172812569367939051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/radisson-residences-savoia-palace-cortina-d-ampe-cortina-d-ampezzo,radisson-residences-savoia-palace-cortina-d-ampe-cortina-d-ampezzo,true
high,Crema,B&B delle Arti,329 351 5586,https://the-hotel-check.com/b-amp-b-delle-arti-crema-italy,"Via Carlo Urbino, 17, 26013 Crema (CR)",https://maps.google.com/?cid=15614364332346261677&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-delle-arti-abbadia-cerreto,b-b-delle-arti-abbadia-cerreto,true
high,Crema,B&B Piazza Duomo,339 329 5478,https://www.airbnb.com/rooms/1174802742848245109?guests=1&c=.pi129.pkpast_trip_share_virality&s=67&unique_share_id=bb020be0-c494-4ee6-98f6-5bbbf94324e2,"Via Marazzi, 5, 26013 Crema (CR)",https://maps.google.com/?cid=17888467204726660422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-piazza-duomo-abbadia-cerreto,b-b-piazza-duomo-abbadia-cerreto,true
high,Custonaci,B&B LA MIA ISOLA,328 197 8943,http://www.lamiaisola.net/,"Via Amba Alagi, 157, 91030 Castelluzzo TP",https://maps.google.com/?cid=17487266714232776082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-la-mia-isola-custonaci,b-b-la-mia-isola-custonaci,true
high,Delia,"B&B ""Le Stanze nel Castello""",329 390 9451,https://www.lestanzenelcastello.com/,"Piazza Castello, 1, 93010 Delia CL",https://maps.google.com/?cid=3922686951554676223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-le-stanze-nel-castello-delia,b-b-le-stanze-nel-castello-delia,true
high,Delia,B&B DE CASA,0934 975213,http://www.bebdecasa.com/,"Via Casale, 31, 93017 San Cataldo CL",https://maps.google.com/?cid=9489747250428783706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-de-casa-delia,b-b-de-casa-delia,true
high,Dubai,"Four Points by Sheraton Sheikh Zayed Road, Dubai",04 323 0333,https://www.marriott.com/en-us/hotels/dxbsf-four-points-sheikh-zayed-road-dubai/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Union Tower - Sheikh Zayed Rd - Trade Center First - Dubai,https://maps.google.com/?cid=6283587759495499189&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/four-points-by-sheraton-sheikh-zayed-road-dubai-dubai,four-points-by-sheraton-sheikh-zayed-road-dubai-dubai,true
high,Dubai,"Residence Inn by Marriott Sheikh Zayed Road, Dubai",04 215 0222,https://www.marriott.com/en-us/hotels/dxbsz-residence-inn-sheikh-zayed-road-dubai/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Sheikh Zayed Rd - Trade Center Second - DIFC - Dubai,https://maps.google.com/?cid=17270241262232437921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/residence-inn-by-marriott-sheikh-zayed-road-duba-dubai,residence-inn-by-marriott-sheikh-zayed-road-duba-dubai,true
high,Enna,Hotel Bristol Enna Centro,0935 24415,http://www.hotelbristolen.it/,"Piazza Arcangelo Ghisleri, 13, 94100 Enna EN",https://maps.google.com/?cid=9067852035993942039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-bristol-enna-centro-enna,hotel-bristol-enna-centro-enna,true
high,Erice,Al Postale 17,345 417 4745,https://al-postale-17.hotelpreferito.top/,"Via Vittorio Emanuele, 111, 91016 Erice TP",https://maps.google.com/?cid=5744704319050095859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/al-postale-17-erice,al-postale-17-erice,true
high,Erice,Albergo • Hotel Edelweiss,0923 869420,http://hotel-edelweiss-erice.com.es/,"Via Padre Vincenzo Cortile, 91016 Erice TP",https://maps.google.com/?cid=11243166115865723613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/albergo-hotel-edelweiss-erice,albergo-hotel-edelweiss-erice,true
high,Erice,Albergo Villa San Giovanni,0923 869171,https://hotel-villa-san-giovanni.albergatore.top/,"Viale Nunzio Nasi, 12, 91016 Erice TP",https://maps.google.com/?cid=1225168209776438805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/albergo-villa-san-giovanni-erice,albergo-villa-san-giovanni-erice,true
high,Erice,Hotel San Domenico,0923 860128,http://www.hotel-sandomenico.it/,"Via Tomm Guarrasi, 26, 91016 Erice TP",https://maps.google.com/?cid=1072862088524574750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-san-domenico-erice,hotel-san-domenico-erice,true
high,Erice,Pietre Antiche Appartamenti e Camere,389 637 9206,http://www.ericepietreantiche.it/,"Via G. Fontana, 12, 91016 Erice TP",https://maps.google.com/?cid=2318587007181390917&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/pietre-antiche-appartamenti-e-camere-erice,pietre-antiche-appartamenti-e-camere-erice,true
high,Falcone,Agriturismo Mama Lina,0941 193 5287,http://agriturismomamalina.it/,"SP119, 90, 98066 Patti ME",https://maps.google.com/?cid=9782371139131185355&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/agriturismo-mama-lina-falcone,agriturismo-mama-lina-falcone,true
high,Falcone,Ermes B&B,338 825 8433,https://danielstravelexperience.eu/ermes-b-amp-b-italy,"Via Nazionale, 296, 98060 Falcone ME",https://maps.google.com/?cid=12120988819167091823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/ermes-b-b-falcone,ermes-b-b-falcone,true
high,Falcone,Hotel Grotte Ristorante Pizzeria,0941 317114,http://www.hotelgrotte.com/,"Via Grotte, 5, 98066 Patti ME",https://maps.google.com/?cid=11273598037263119161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-grotte-ristorante-pizzeria-falcone,hotel-grotte-ristorante-pizzeria-falcone,true
high,Falcone,Hotel Trattoria 4 Stagioni,0941 34274,http://www.urlaub-sizilienit.de/,"Via Comunale Fiume, 7, 98060 Falcone ME",https://maps.google.com/?cid=8715950328244096406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-trattoria-4-stagioni-falcone,hotel-trattoria-4-stagioni-falcone,true
high,Falcone,La Casa Du Barone,347 804 9385,https://romeit.cyou/casa-barone-rha822,"Via Nazionale, 168, 98060 Falcone ME",https://maps.google.com/?cid=11274374901760614722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-casa-du-barone-falcone,la-casa-du-barone-falcone,true
high,Falcone,Le Stelle Del Tirreno,340 664 4913,https://le-stelle-del-tirreno.alberghiinitalia.top/,"Via Giuseppe Mazzini, 13, 98060 Falcone ME",https://maps.google.com/?cid=1055581371117787706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/le-stelle-del-tirreno-falcone,le-stelle-del-tirreno-falcone,true
high,Favara,B&B Aurora,389 825 3250,http://b-b-aurora.org.es/,"Via Roma, 90, 92026 Favara AG",https://maps.google.com/?cid=5901614257636790438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-aurora-favara,b-b-aurora-favara,true
high,Favara,Diodorus Luxury Experience,350 105 1189,http://www.diodorusresort.com/,"Contrada Esa Chimento S/N, Via Chimento, 92100 Favara AG",https://maps.google.com/?cid=18057696315270942319&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/diodorus-luxury-experience-favara,diodorus-luxury-experience-favara,true
high,Favara,URBAN RELAX B&B,351 840 0681,http://www.beburbanrelax.it/,"Viale Aldo Moro, 234/AF, 92026 Favara AG",https://maps.google.com/?cid=10426937249094089581&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/urban-relax-b-b-favara,urban-relax-b-b-favara,true
high,Favignana,Affittacamere Al Gattopardo,0923 921394,http://www.algattopardo.eu/,"Via Arturo di Vita, 4, 91023 Favignana TP",https://maps.google.com/?cid=11030370546268044558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/affittacamere-al-gattopardo-favignana,affittacamere-al-gattopardo-favignana,true
high,Favignana,Affittacamere Al Giardino dei limoni,0923 921394,http://www.algiardinodeilimoni.it/,"Vicolo Domenico Cimarosa, 12, 91023 Favignana TP",https://maps.google.com/?cid=15425669597883937241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/affittacamere-al-giardino-dei-limoni-favignana,affittacamere-al-giardino-dei-limoni-favignana,true
high,Favignana,FAVIGNANA HOTEL Concept Holiday,0923 925449,http://www.favignanahotel.com/,"via circonvallazione, 91023 Favignana TP",https://maps.google.com/?cid=13037019179243801355&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/favignana-hotel-concept-holiday-favignana,favignana-hotel-concept-holiday-favignana,true
high,Favignana,Isola del Miele Affitta camere,389 011 0385,http://www.isoladelmiele.it/,"Via Chiesella, 91010 Marettimo TP",https://maps.google.com/?cid=15567232211939857633&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/isola-del-miele-affitta-camere-favignana,isola-del-miele-affitta-camere-favignana,true
high,Favignana,L'Oasi di Favignana,377 340 3007,https://loasidifavignana.com/,"Via Vincenzo Fardella, 49, 91023 Favignana TP",https://maps.google.com/?cid=3639241416068872009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/l-oasi-di-favignana-favignana,l-oasi-di-favignana-favignana,true
high,Favignana,Miramare Residence,0923 921330,http://www.miramareresidence.it/,"Strada Provinciale Punta Sottile, 10, 91023 Favignana TP",https://maps.google.com/?cid=537597111784342421&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/miramare-residence-favignana,miramare-residence-favignana,true
high,Ficarazzi,B&B La Scivola Rooms,338 462 7107,http://www.lascivolarooms.it/,"Via Provinciale, 38, 95021 Aci Castello CT",https://maps.google.com/?cid=17868696455899795070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-la-scivola-rooms-ficarazzi,b-b-la-scivola-rooms-ficarazzi,true
high,Ficarazzi,B&B Pirriera Aspra Palermo,327 541 6502,https://bb-pirriera.alberghiinitalia.top/,"Corso Baldassare Scaduto, 95, 90011 Bagheria PA",https://maps.google.com/?cid=861699512742829084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-pirriera-aspra-palermo-ficarazzi,b-b-pirriera-aspra-palermo-ficarazzi,true
